flickrid	enteredtext	from	to	tagid	author	tag	mode
11307115855	page:406	1386752400	1389715839	12383156-11307115855-79059657	12403504@N02	page406	add
11307115855	date:1885	1386752400	1389715839	12383156-11307115855-148690275	12403504@N02	date1885	add
11307115855	public_domain	1386752400	1389715839	12383156-11307115855-136904	12403504@N02	publicdomain	add
11307115855	SESTRI, Julián A. de.	1386752400	1389715839	12383156-11307115855-162356084	12403504@N02	sestrijuliánade	add
11307115855	imagesfrombook:003343447	1386752400	1389715839	12383156-11307115855-166573745	12403504@N02	imagesfrombook003343447	add
11307115855	sysnum:003343447	1386752400	1389715839	12383156-11307115855-162356074	12403504@N02	sysnum003343447	add
11307115806	mechanical_curator	1386752400	1389623648	12383156-11307115806-147195664	12403504@N02	mechanicalcurator	add
11307115806	Turkey	1386752400	1389623648	12383156-11307115806-1422	85609284@N07	turkey	add
11307115806	NINCK, C.	1386752400	1389623648	12383156-11307115806-162359375	12403504@N02	ninckc	add
11307115806	vol:0	1386752400	1389623648	12383156-11307115806-21849367	12403504@N02	vol0	add
11307115806	Constantinople	1386752400	1389623648	12383156-11307115806-182328	85609284@N07	constantinople	add
11307115806	pigeons	1386752400	1389623648	12383156-11307115806-5936	82452447@N00	pigeons	add
11307115806	bldigital	1386752400	1389623648	12383156-11307115806-137769045	12403504@N02	bldigital	add
11307115806	pubplace:Hamburg	1386752400	1389623648	12383156-11307115806-147608385	12403504@N02	pubplacehamburg	add
11307115806	Bird	1386752400	1389623648	12383156-11307115806-594	109394225@N07	bird	add
11307115806	medium	1386752400	1389623648	12383156-11307115806-20924	12403504@N02	medium	add
11307115806	page:384	1386752400	1389623648	12383156-11307115806-160282176	12403504@N02	page384	add
11307115806	date:1885	1386752400	1389623648	12383156-11307115806-148690275	12403504@N02	date1885	add
11307115806	feeding pigeons in Constantinople (Istanbul)	1386752400	1389623648	12383156-11307115806-170582783	82452447@N00	feedingpigeonsinconstantinopleistanbul	add
11307115806	public_domain	1386752400	1389623648	12383156-11307115806-136904	12403504@N02	publicdomain	add
11307115806	imagesfrombook:002660292	1386752400	1389623648	12383156-11307115806-166579136	12403504@N02	imagesfrombook002660292	add
11307115806	veil	1386752400	1389623648	12383156-11307115806-3939	85609284@N07	veil	add
11307115806	imagesfromvolume:002660292_0	1386752400	1389623648	12383156-11307115806-166579146	12403504@N02	imagesfromvolume0026602920	add
11307115806	sysnum:002660292	1386752400	1389623648	12383156-11307115806-162359365	12403504@N02	sysnum002660292	add
11307115806	wildlife	1393610970	1394692131	12383156-11307115806-5833	12403504@N02	wildlife	add
11307116155	mechanical_curator	1386752400	1389643091	12383156-11307116155-147195664	12403504@N02	mechanicalcurator	add
11307116155	imagesfromvolume:002369123_0	1386752400	1389643091	12383156-11307116155-166570714	12403504@N02	imagesfromvolume0023691230	add
11307116155	medium	1386752400	1389643091	12383156-11307116155-20924	12403504@N02	medium	add
11307116155	vol:0	1386752400	1389643091	12383156-11307116155-21849367	12403504@N02	vol0	add
11307116155	MANNING, Samuel LL.D	1386752400	1389643091	12383156-11307116155-161700574	12403504@N02	manningsamuellld	add
11307116155	house	1386752400	1389643091	12383156-11307116155-397	99135818@N07	house	add
11307116155	Italy	1386752400	1389643091	12383156-11307116155-297	20987409@N00	italy	add
11307116155	bldigital	1386752400	1389643091	12383156-11307116155-137769045	12403504@N02	bldigital	add
11307116155	pubplace:London	1386752400	1389643091	12383156-11307116155-147209253	12403504@N02	pubplacelondon	add
11307116155	roman	1386752400	1389643091	12383156-11307116155-4745	99135818@N07	roman	add
11307116155	page:119	1386752400	1389643091	12383156-11307116155-55872808	12403504@N02	page119	add
11307116155	date:1885	1386752400	1389643091	12383156-11307116155-148690275	12403504@N02	date1885	add
11307116155	reconstruction	1386752400	1389643091	12383156-11307116155-89299	99135818@N07	reconstruction	add
11307116155	public_domain	1386752400	1389643091	12383156-11307116155-136904	12403504@N02	publicdomain	add
11307116155	atrium	1386752400	1389643091	12383156-11307116155-34626	99135818@N07	atrium	add
11307116155	sysnum:002369123	1386752400	1389643091	12383156-11307116155-162359574	12403504@N02	sysnum002369123	add
11307116155	imagesfrombook:002369123	1386752400	1389643091	12383156-11307116155-166570704	12403504@N02	imagesfrombook002369123	add
11307116155	Italian	1386752400	1389643091	12383156-11307116155-2871	20987409@N00	italian	add
11307116166	Kenilworth Castle	1386752400	1389751727	12383156-11307116166-392412	82452447@N00	kenilworthcastle	add
11307116166	pubplace:Brighton	1386752400	1389751727	12383156-11307116166-147636355	12403504@N02	pubplacebrighton	add
11307116166	sysnum:003975331	1386752400	1389751727	12383156-11307116166-162902575	12403504@N02	sysnum003975331	add
11307116166	English Heritage site in Warwickshire	1386752400	1389751727	12383156-11307116166-170582373	82452447@N00	englishheritagesiteinwarwickshire	add
11307116166	bldigital	1386752400	1389751727	12383156-11307116166-137769045	12403504@N02	bldigital	add
11307116166	large	1386752400	1389751727	12383156-11307116166-7549	12403504@N02	large	add
11307116166	public_domain	1386752400	1389751727	12383156-11307116166-136904	12403504@N02	publicdomain	add
11307116166	vol:0	1386752400	1389751727	12383156-11307116166-21849367	12403504@N02	vol0	add
11307116166	Castle	1386752400	1389751727	12383156-11307116166-605	111504609@N03	castle	add
11307116166	ruins	1386752400	1389751727	12383156-11307116166-3084	111504609@N03	ruins	add
11307116166	date:1891	1386752400	1389751727	12383156-11307116166-149093593	12403504@N02	date1891	add
11307116166	page:74	1386752400	1389751727	12383156-11307116166-9873634	12403504@N02	page74	add
11307117555	mechanical_curator	1386752400	1389713581	12383156-11307117555-147195664	12403504@N02	mechanicalcurator	add
11307117555	medium	1386752400	1389713581	12383156-11307117555-20924	12403504@N02	medium	add
11307117555	vol:0	1386752400	1389713581	12383156-11307117555-21849367	12403504@N02	vol0	add
11307117555	imagesfromvolume:000250524_0	1386752400	1389713581	12383156-11307117555-166593603	12403504@N02	imagesfromvolume0002505240	add
11307117555	bldigital	1386752400	1389713581	12383156-11307117555-137769045	12403504@N02	bldigital	add
11307117555	BEESTON, Frederick.	1386752400	1389713581	12383156-11307117555-162359146	12403504@N02	beestonfrederick	add
11307117555	imagesfrombook:000250524	1386752400	1389713581	12383156-11307117555-166593593	12403504@N02	imagesfrombook000250524	add
11307117555	pubplace:London	1386752400	1389713581	12383156-11307117555-147209253	12403504@N02	pubplacelondon	add
11307117555	page:35	1386752400	1389713581	12383156-11307117555-2044766	12403504@N02	page35	add
11307117555	date:1885	1386752400	1389713581	12383156-11307117555-148690275	12403504@N02	date1885	add
11307117555	public_domain	1386752400	1389713581	12383156-11307117555-136904	12403504@N02	publicdomain	add
11307117555	sysnum:000250524	1386752400	1389713581	12383156-11307117555-162359136	12403504@N02	sysnum000250524	add
11307116556	mechanical_curator	1386752400	1389653501	12383156-11307116556-147195664	12403504@N02	mechanicalcurator	add
11307116556	medium	1386752400	1389653501	12383156-11307116556-20924	12403504@N02	medium	add
11307116556	page:401	1386752400	1389653501	12383156-11307116556-160276086	12403504@N02	page401	add
11307116556	imagesfrombook:000149250	1386752400	1389653501	12383156-11307116556-166588773	12403504@N02	imagesfrombook000149250	add
11307116556	imagesfromvolume:000149250_10	1386752400	1389653501	12383156-11307116556-166578565	12403504@N02	imagesfromvolume00014925010	add
11307116556	bldigital	1386752400	1389653501	12383156-11307116556-137769045	12403504@N02	bldigital	add
11307116556	GANSBACHER, Janos B.	1386752400	1389653501	12383156-11307116556-170314623	82452447@N00	gansbacherjanosb	add
11307116556	date:1885	1386752400	1389653501	12383156-11307116556-148690275	12403504@N02	date1885	add
11307116556	vol:10	1386752400	1389653501	12383156-11307116556-1344153	12403504@N02	vol10	add
11307116556	public_domain	1386752400	1389653501	12383156-11307116556-136904	12403504@N02	publicdomain	add
11307116556	sysnum:000149250	1386752400	1389653501	12383156-11307116556-162381443	12403504@N02	sysnum000149250	add
11307116556	pubplace:Budapest	1386752400	1389653501	12383156-11307116556-148230366	12403504@N02	pubplacebudapest	add
11307117876	mechanical_curator	1386752400	1389714310	12383156-11307117876-147195664	12403504@N02	mechanicalcurator	add
11307117876	NINCK, C.	1386752400	1389714310	12383156-11307117876-162359375	12403504@N02	ninckc	add
11307117876	vol:0	1386752400	1389714310	12383156-11307117876-21849367	12403504@N02	vol0	add
11307117876	place where Jesus and his disciples are said to have prayed	1386752400	1389714310	12383156-11307117876-170309235	82452447@N00	placewherejesusandhisdisciplesaresaidtohaveprayed	add
11307117876	bldigital	1386752400	1389714310	12383156-11307117876-137769045	12403504@N02	bldigital	add
11307117876	pubplace:Hamburg	1386752400	1389714310	12383156-11307117876-147608385	12403504@N02	pubplacehamburg	add
11307117876	olive trees	1386752400	1389714310	12383156-11307117876-137036	82452447@N00	olivetrees	add
11307117876	garden at foot of the Mount of Olives, Jerusalem	1386752400	1389714310	12383156-11307117876-170309973	82452447@N00	gardenatfootofthemountofolivesjerusalem	add
11307117876	medium	1386752400	1389714310	12383156-11307117876-20924	12403504@N02	medium	add
11307117876	Christian pilgrimage site	1386752400	1389714310	12383156-11307117876-170311483	82452447@N00	christianpilgrimagesite	add
11307117876	date:1885	1386752400	1389714310	12383156-11307117876-148690275	12403504@N02	date1885	add
11307117876	public_domain	1386752400	1389714310	12383156-11307117876-136904	12403504@N02	publicdomain	add
11307117876	Gethsemane	1386752400	1389714310	12383156-11307117876-363940	82452447@N00	gethsemane	add
11307117876	imagesfrombook:002660292	1386752400	1389714310	12383156-11307117876-166579136	12403504@N02	imagesfrombook002660292	add
11307117876	page:111	1386752400	1389714310	12383156-11307117876-49316965	12403504@N02	page111	add
11307117876	imagesfromvolume:002660292_0	1386752400	1389714310	12383156-11307117876-166579146	12403504@N02	imagesfromvolume0026602920	add
11307117876	sysnum:002660292	1386752400	1389714310	12383156-11307117876-162359365	12403504@N02	sysnum002660292	add
11307117984	mechanical_curator	1386752400	1401998868	12383156-11307117984-147195664	12403504@N02	mechanicalcurator	add
11307117984	page:309	1386752400	1401998868	12383156-11307117984-56519155	12403504@N02	page309	add
11307117984	medium	1386752400	1401998868	12383156-11307117984-20924	12403504@N02	medium	add
11307117984	vol:0	1386752400	1401998868	12383156-11307117984-21849367	12403504@N02	vol0	add
11307117984	Ramparts	1386752400	1401998868	12383156-11307117984-15581	111504609@N03	ramparts	add
11307117984	imagesfromvolume:003794924_0	1386752400	1401998868	12383156-11307117984-166571464	12403504@N02	imagesfromvolume0037949240	add
11307117984	bldigital	1386752400	1401998868	12383156-11307117984-137769045	12403504@N02	bldigital	add
11307117984	imagesfrombook:003794924	1386752400	1401998868	12383156-11307117984-166571454	12403504@N02	imagesfrombook003794924	add
11307117984	sysnum:003794924	1386752400	1401998868	12383156-11307117984-162352516	12403504@N02	sysnum003794924	add
11307117984	date:1885	1386752400	1401998868	12383156-11307117984-148690275	12403504@N02	date1885	add
11307117984	public_domain	1386752400	1401998868	12383156-11307117984-136904	12403504@N02	publicdomain	add
11307117984	VILLARS, Paul.	1386752400	1401998868	12383156-11307117984-162352526	12403504@N02	villarspaul	add
11307117984	pubplace:Paris	1386752400	1401998868	12383156-11307117984-147195654	12403504@N02	pubplaceparis	add
11307117906	Horse	1386752400	1389630703	12383156-11307117906-325	109394225@N07	horse	add
11307117906	Siberia	1386752400	1389630703	12383156-11307117906-13479	111504609@N03	siberia	add
11307117906	bldigital	1386752400	1389630703	12383156-11307117906-137769045	12403504@N02	bldigital	add
11307117906	snowbound	1386752400	1389630703	12383156-11307117906-145223	111504609@N03	snowbound	add
11307117906	pubplace:London; New York [printed]	1386752400	1389630703	12383156-11307117906-147871846	12403504@N02	pubplacelondonnewyorkprinted	add
11307117906	large	1386752400	1389630703	12383156-11307117906-7549	12403504@N02	large	add
11307117906	page:375	1386752400	1389630703	12383156-11307117906-62626050	12403504@N02	page375	add
11307117906	Kennan, George	1386752400	1389630703	12383156-11307117906-118728067	12403504@N02	kennangeorge	add
11307117906	date:1891	1386752400	1389630703	12383156-11307117906-149093593	12403504@N02	date1891	add
11307117906	animal	1386752400	1389630703	12383156-11307117906-952	12403504@N02	animal	add
11307117906	public_domain	1386752400	1389630703	12383156-11307117906-136904	12403504@N02	publicdomain	add
11307117906	vol:02	1386752400	1389630703	12383156-11307117906-1153640	12403504@N02	vol02	add
11307117906	sysnum:001948102	1386752400	1389630703	12383156-11307117906-162896186	12403504@N02	sysnum001948102	add
11307111824	mechanical_curator	1386752400	1389752461	12383156-11307111824-147195664	12403504@N02	mechanicalcurator	add
11307111824	imagesfrombook:002732646	1386752400	1389752461	12383156-11307111824-166574325	12403504@N02	imagesfrombook002732646	add
11307111824	medium	1386752400	1389752461	12383156-11307111824-20924	12403504@N02	medium	add
11307111824	social critic	1386752400	1389752461	12383156-11307111824-3421855	82452447@N00	socialcritic	add
11307111824	sysnum:002732646	1386752400	1389752461	12383156-11307111824-162356135	12403504@N02	sysnum002732646	add
11307111824	author	1386752400	1389752461	12383156-11307111824-37052	111504609@N03	author	add
11307111824	Charles Dickens	1386752400	1389752461	12383156-11307111824-186872	24469639@N00	charlesdickens	add
11307111824	bldigital	1386752400	1389752461	12383156-11307111824-137769045	12403504@N02	bldigital	add
11307111824	English writer	1386752400	1389752461	12383156-11307111824-16990185	82452447@N00	englishwriter	add
11307111824	vol:05	1386752400	1389752461	12383156-11307111824-1154369	12403504@N02	vol05	add
11307111824	pubplace:London	1386752400	1389752461	12383156-11307111824-147209253	12403504@N02	pubplacelondon	add
11307111824	page:178	1386752400	1389752461	12383156-11307111824-60955040	12403504@N02	page178	add
11307111824	date:1885	1386752400	1389752461	12383156-11307111824-148690275	12403504@N02	date1885	add
11307111824	public_domain	1386752400	1389752461	12383156-11307111824-136904	12403504@N02	publicdomain	add
11307111824	novelist	1386752400	1389752461	12383156-11307111824-68612	82452447@N00	novelist	add
11307111824	DICKENS, Charles John Huffam	1386752400	1389752461	12383156-11307111824-170323656	82452447@N00	dickenscharlesjohnhuffam	add
